tweet,sentiment
"After trying it, The results will be announced later #twitter",neutral
"Today, I absolutely love this product right now.",positive
"After trying it, This update is awesome right now.",positive
"Personally, Everything went completely wrong #review",negative
"Just saying, The weather is cloudy today .",neutral
"Today, What a horrible experience today after trying it.",negative
"Honestly, The website is currently available in my opinion.",neutral
I am satisfied with the results right now.,positive
"Just saying, The team will meet next week honestly.",neutral
"Just saying, The service was excellent .",positive
"Just saying, The flight is scheduled for Monday in my opinion.",neutral
"After trying it, Feeling great and positive today",positive
"Just saying, The event starts at 6 PM",neutral
"Right now, Everything worked perfectly today.",positive
"In my opinion, The website is currently available today.",neutral
"Honestly, The team will meet next week in my opinion.",neutral
"Today, The event starts at 6 PM .",neutral
"Overall, What a wonderful experience today .",positive
The temperature is around 25 degrees .,neutral
"After trying it, I am satisfied with the results .",positive
"Personally, I watched the latest episode today.",neutral
"For me, Such a beautiful day .",positive
"For me, The results will be announced later honestly.",neutral
"Right now, I am disappointed with the quality .",negative
"Today, This movie was extremely boring .",negative
The event starts at 6 PM #review,neutral
"Honestly, The company released a new announcement .",neutral
"Honestly, Worst purchase I have made .",negative
"After trying it, Feeling frustrated and disappointed today after trying it.",negative
The team did an amazing job .,positive
"Right now, I watched the latest episode .",neutral
"Honestly, This movie was fantastic .",positive
"Overall, The company released a new announcement .",neutral
"Personally, The website is currently available .",neutral
"After trying it, Everything went completely wrong in my opinion.",negative
"Overall, The team did a terrible job .",negative
"After trying it, I am reading the news right now .",neutral
"Honestly, I received the package this morning in my opinion.",neutral
"In my opinion, The product is available in three colors .",neutral
"Honestly, I am disappointed with the quality .",negative
"For me, Worst purchase I have made honestly.",negative
"Right now, This made my day much worse in my opinion.",negative
"Honestly, This movie was fantastic today.",positive
"In my opinion, I watched the latest episode .",neutral
"For me, What a wonderful experience today honestly.",positive
"Overall, I absolutely love this product .",positive
"Just saying, The train arrived at the station .",neutral
"Personally, Such a beautiful day .",positive
"After trying it, Feeling frustrated and disappointed today .",negative
"In my opinion, The temperature is around 25 degrees .",neutral
"Today, I am very happy with the results .",positive
"Just saying, This movie was extremely boring .",negative
"After trying it, I am impressed with the quality .",positive
"For me, Everything went completely wrong in my opinion.",negative
"After trying it, I am very disappointed with the results .",negative
"After trying it, I highly recommend this honestly.",positive
"Just saying, This made my day so much better .",positive
"Today, The team did a terrible job honestly.",negative
"Honestly, Such a beautiful day in my opinion.",positive
"Today, The event starts at 6 PM today.",neutral
"Just saying, This movie was extremely boring #review",negative
"Right now, Feeling great and positive today #review",positive
"Honestly, What a wonderful experience today right now.",positive
"Right now, Feeling great and positive today .",positive
"For me, Everything went completely wrong after trying it.",negative
"Honestly, I absolutely love this product .",positive
"Just saying, I am unhappy with the results",negative
"Right now, Such a beautiful day after trying it.",positive
"Today, I am checking the latest information right now.",neutral
"Personally, The meeting is scheduled for tomorrow honestly.",neutral
"Today, The service was awful .",negative
"Honestly, The temperature is around 25 degrees today.",neutral
"Right now, I am very disappointed with the results .",negative
