tweet,sentiment
"Personally, The company released a new announcement #twitter",neutral
"In my opinion, The weather is cloudy today honestly.",neutral
"Today, This update is awesome after trying it.",positive
"Honestly, What a horrible experience today today.",negative
"Personally, Worst purchase I have made .",negative
"Today, This made my day much worse",negative
"After trying it, The service was awful honestly.",negative
"Personally, This made my day much worse .",negative
"Just saying, Feeling great and positive today .",positive
"Honestly, I am very disappointed with the results .",negative
"After trying it, Absolutely awful experience .",negative
"For me, This made my day much worse #twitter",negative
"Honestly, I am impressed with the quality .",positive
"After trying it, I really enjoyed this experience right now.",positive
This made my day much worse after trying it.,negative
"Today, I am impressed with the quality .",positive
"Right now, Feeling frustrated and disappointed today .",negative
"After trying it, I am disappointed with the quality .",negative
"Today, I really enjoyed this experience .",positive
"Right now, I am unhappy with the results .",negative
"Just saying, Feeling great and positive today in my opinion.",positive
"Just saying, What a horrible experience today .",negative
"Just saying, Everything went completely wrong",negative
"Just saying, The team will meet next week .",neutral
"Personally, The team will meet next week .",neutral
"Honestly, Absolutely awful experience #review",negative
"Today, I am satisfied with the results in my opinion.",positive
"Personally, Such a horrible day",negative
"After trying it, I am unhappy with the results honestly.",negative
"After trying it, The service was excellent .",positive
"For me, The team did a terrible job today.",negative
"For me, Best purchase I have made in a long time .",positive
"Today, The flight is scheduled for Monday today.",neutral
"For me, The team did a terrible job .",negative
"Personally, The train arrived at the station #review",neutral
"Just saying, I am reading the news right now #review",neutral
"In my opinion, Best purchase I have made in a long time .",positive
"Honestly, The new features are brilliant #twitter",positive
"Overall, Feeling frustrated and disappointed today .",negative
"After trying it, Everything worked perfectly #twitter",positive
"Honestly, I received the package this morning .",neutral
"Overall, The new features are useless in my opinion.",negative
I am unhappy with the results,negative
"In my opinion, The train arrived at the station .",neutral
"After trying it, The team will meet next week .",neutral
"Right now, This is exactly what I wanted .",positive
"Overall, Feeling great and positive today #twitter",positive
"Overall, The team will meet next week today.",neutral
"In my opinion, The service was awful .",negative
I am satisfied with the results .,positive
"Honestly, The team will meet next week #review",neutral
"Right now, I highly recommend this .",positive
"After trying it, The temperature is around 25 degrees .",neutral
"In my opinion, The results will be announced later .",neutral
"Honestly, Everything went completely wrong",negative
"Overall, The company released a new announcement today.",neutral
"In my opinion, The results will be announced later right now.",neutral
"After trying it, What a wonderful experience today .",positive
"Honestly, Worst purchase I have made .",negative
"After trying it, This is exactly what I wanted after trying it.",positive
"Today, The results will be announced later .",neutral
"Personally, This is exactly what I wanted .",positive
"Personally, This made my day so much better .",positive
"Just saying, This is not what I wanted",negative
"After trying it, The service was excellent today.",positive
"After trying it, The service was excellent honestly.",positive
What a horrible experience today .,negative
"Right now, This update is awesome in my opinion.",positive
What a wonderful experience today #review,positive
"Overall, Worst purchase I have made honestly.",negative
"Right now, I highly recommend this .",positive
"Today, Everything went completely wrong",negative
